address	averagePriceTip	deliveryTimeTip	deliveryType	discounts2	distance	minPriceTip	monthSalesTip	mtWmPoiId	origin_shipping_fee_tip	picUrl	poiTypeIcon	poi_name	shippingFeeTip	shipping_time	shopName	status	statusDesc	wmPoiScore
"中医院门口"		30分钟	1	"[ { ""info"" : ""满20减5"", ""iconUrl"" : ""http://p0.meituan.net/activityconfig/6087b33fd42d14fd94e899084aaef56d1720.png"", ""promotionType"" : 2, ""activityId"" : 2 } ]"	2.8km	起送 ¥0	月售32	944992792530481		http://p1.meituan.net/waimaipoi/b3373e799091c8ba61bef90faea47e1114721.jpg		昌宁人民医院	配送 ¥3	07:30-20:00	回味轩	1		0
"田园镇宝达路南侧"		30分钟	1		432m	起送 ¥0	月售4	1097635930239457		http://p0.meituan.net/waimaipoi/d3e0aef4cf12ccdb9bff13320522110e16271.jpg		昌宁人民医院	配送 ¥3	08:00-21:00	彤晨风味小吃店	1		0
"田园镇达丙街"		30分钟	1	"[ { ""info"" : ""满20减2;满50减4"", ""iconUrl"" : ""http://p0.meituan.net/activityconfig/6087b33fd42d14fd94e899084aaef56d1720.png"", ""promotionType"" : 2, ""activityId"" : 2 } ]"	1.7km	起送 ¥0	月售53	996858817555277		http://p1.meituan.net/waimaipoi/cf58b542abc8e44102b8f96f97e1ac4b14336.jpg		昌宁人民医院	配送 ¥4	08:00-21:00	福园便利店	1		0
"田园镇环城北路与DF交叉口北侧"		30分钟	1	"[ { ""info"" : ""满30减5;满60减10"", ""iconUrl"" : ""http://p0.meituan.net/activityconfig/6087b33fd42d14fd94e899084aaef56d1720.png"", ""promotionType"" : 2, ""activityId"" : 2 } ]"	2.5km	起送 ¥0	月售8	920447054401498		http://p0.meituan.net/waimaipoi/75b74cefa339fdd1a17170b49423f2cc9287.jpg		昌宁人民医院	配送 ¥3	08:00-21:00	滇西一品羊	1		0
"文昌街5号"	人均 ¥9	30分钟	1		1.5km	起送 ¥0	月售16	958135392405312		http://p0.meituan.net/waimaipoi/d9f63341cc7582a33a051378d00aba9d29472.jpg		昌宁人民医院	配送 ¥3	07:00-18:00	我是米妮玉米汁	1		0
"田园镇文昌街下段（天和医院）"		30分钟	1	"[ { ""info"" : ""满40减1"", ""iconUrl"" : ""http://p0.meituan.net/activityconfig/6087b33fd42d14fd94e899084aaef56d1720.png"", ""promotionType"" : 2, ""activityId"" : 2 } ]"	1.5km	起送 ¥15	月售12	1037313114554839		http://p1.meituan.net/waimaipoi/17bcc43ed3d08f22ad0761008d40722a19147.jpg		昌宁人民医院	配送 ¥3	07:00-23:00	江南小笼包	1		0
"田园镇龙祥花园"		30分钟	1		1.6km	起送 ¥0	月售55	1076732324383438		http://p0.meituan.net/waimaipoi/75243b94222f380c62b7c8b81343e67911922.jpg		昌宁人民医院	配送 ¥3	08:30-19:00	小鱼家	1		0
"田园镇环城北路茶艺坊2-1-01号"		45分钟	1	"[ { ""info"" : ""满20减4"", ""iconUrl"" : ""http://p0.meituan.net/activityconfig/6087b33fd42d14fd94e899084aaef56d1720.png"", ""promotionType"" : 2, ""activityId"" : 2 } ]"	2.4km	起送 ¥0	月售4	858221568221150		http://p0.meituan.net/waimaipoi/b008a917eec928cb75996c2ace94ba9731317.jpg		昌宁人民医院	配送 ¥3	08:00-21:00	玉膳坊	1		0
"右甸南路天天超市旁边"		30分钟	1	"[ { ""info"" : ""满20减2;满30减3;满40减4"", ""iconUrl"" : ""http://p0.meituan.net/activityconfig/6087b33fd42d14fd94e899084aaef56d1720.png"", ""promotionType"" : 2, ""activityId"" : 2 } ]"	998m	起送 ¥0	月售40	875757919690117		http://p0.meituan.net/waimaipoi/3423f6a9bb0909ea3e26f180a79fae6922528.jpg		昌宁人民医院	配送 ¥3	08:00-21:00	天津灌汤包	1		0
"客运站门口"		45分钟	1	"[ { ""info"" : ""折扣商品9折起"", ""iconUrl"" : ""http://p0.meituan.net/activityconfig/3da2d9c7a4ddf89e4e71cfdfff168c391088.png"", ""promotionType"" : 2, ""activityId"" : 17 } ]"	1.6km	起送 ¥0	月售18	1021357311012410		http://p0.meituan.net/waimaipoi/eef53504dd848409bdfbb02f0bb4a26320954.jpg		昌宁人民医院	配送 ¥3	08:00-22:00	赶路小吃	1		0
"田园镇文昌社区居民委员会环城北路北侧（长江村镇银行斜对面200米）"		30分钟	1		2.4km	起送 ¥10	月售500	883570465191024		http://p0.meituan.net/waimaipoi/85aa840d671ecbafbf4dcb88d1fc4eeb14336.jpg		昌宁人民医院	配送 ¥4	00:00-02:00,07:30-23:59	多多便利店	1		0
"田园镇福慧路西侧.环城北路南侧（隆祥花园）"		30分钟	1		1.6km	起送 ¥0	月售63	872687018098887		http://p0.meituan.net/waimaipoi/2e98bf7c4c797363cd847b82f7c5e5dc23164.jpg		昌宁人民医院	配送 ¥3	07:30-23:30	OUOU便利店	1		0
"保山市昌宁县田园镇宝丰社区居民委员会宝丰南路(客运站南站临街铺面)"		30分钟	1	"[ { ""info"" : ""满20减4;满30减5"", ""iconUrl"" : ""http://p0.meituan.net/activityconfig/6087b33fd42d14fd94e899084aaef56d1720.png"", ""promotionType"" : 2, ""activityId"" : 2 } ]"	1.3km	起送 ¥0	月售0	1042162132643776		http://p0.meituan.net/waimaipoi/1276e3bb12282733b56b640c1da04a3736864.jpg		昌宁人民医院	配送 ¥3	10:00-23:58	雪萍风味小吃店	1		0
"田园镇达丙社区居民委员会达丙街西侧（茶艺坊17－8号）"		45分钟	1	"[ { ""info"" : ""满20减4;满40减8"", ""iconUrl"" : ""http://p0.meituan.net/activityconfig/6087b33fd42d14fd94e899084aaef56d1720.png"", ""promotionType"" : 2, ""activityId"" : 2 } ]"	2.2km	起送 ¥0	月售16	995626161993430		http://p1.meituan.net/waimaipoi/2fc9ff06845330a003e79759ec8ef2d720257.jpg		昌宁人民医院	配送 ¥3	08:00-20:00	禹家中餐馆	1		0
"田园镇环北路南侧1号"		30分钟	1		2.3km	起送 ¥0	月售19	933383495937701		http://p0.meituan.net/waimaipoi/22d5f29c835f6524cbcc82cb8f92a24616645.jpg		昌宁人民医院	配送 ¥3	08:00-18:00	狗不理包子（三中店）	1		0
"保山市昌宁县田园镇锦绣铂城H一4一I一5"		30分钟	1		2.3km	起送 ¥0	月售23	937674168207512		http://p0.meituan.net/business/f2d8ff1d4b10e467e74a82659ed45f45148323.jpg		昌宁人民医院	配送 ¥3	08:00-21:00	常来常往小吃店	1		0
"田园镇达丙社区居民委员会DF路西侧环城北路南侧福满楼饭店旁"		45分钟	1	"[ { ""info"" : ""满30减3;满50减5;满100减10"", ""iconUrl"" : ""http://p0.meituan.net/activityconfig/6087b33fd42d14fd94e899084aaef56d1720.png"", ""promotionType"" : 2, ""activityId"" : 2 } ]"	2.6km	起送 ¥0	月售1	944597655524170		http://p0.meituan.net/waimaipoi/08eb5bea90d189c4d58b626f340964af59297.jpg		昌宁人民医院	配送 ¥3	10:30-20:30	重庆崽儿火锅（烧烤）	1		0
"昌漭公路西侧"		30分钟	1	"[ { ""info"" : ""满20减4;满50减10"", ""iconUrl"" : ""http://p0.meituan.net/activityconfig/6087b33fd42d14fd94e899084aaef56d1720.png"", ""promotionType"" : 2, ""activityId"" : 2 } ]"	3.0km	起送 ¥0	月售1	916487094592735		http://p0.meituan.net/waimaipoi/d6edf92118efee995ea770eda48123d216938.jpg		昌宁人民医院	配送 ¥3	07:00-21:00	驴味饭庄	1		0
"文昌街隆祥花园美食街5-03号"	人均 ¥18	30分钟	1	"[ { ""info"" : ""满30减5;满60减10"", ""iconUrl"" : ""http://p0.meituan.net/activityconfig/6087b33fd42d14fd94e899084aaef56d1720.png"", ""promotionType"" : 2, ""activityId"" : 2 } ]"	1.3km	起送 ¥0	月售22	867073495799931		http://p0.meituan.net/waimaipoi/43bae097a2b1548469b2c70463be268638912.jpg		昌宁人民医院	配送 ¥3	00:00-01:30,11:30-23:59	砚墨时光	1		0
"云南省保山市昌宁县田园镇文昌社区城坡张家沟（思源学校对面）"		30分钟	1		2.5km	起送 ¥0	月售34	1064311278968651		http://p0.meituan.net/business/889b4fe53a7859b1649bf8c7128fadec574343.jpg		昌宁人民医院	配送 ¥3	08:30-22:30	云山云峰便利店	1		0
"云南省保山市昌宁县田园镇兴宁街北段211号"		30分钟	1	"[ { ""info"" : ""折扣商品5.9折起"", ""iconUrl"" : ""http://p0.meituan.net/activityconfig/3da2d9c7a4ddf89e4e71cfdfff168c391088.png"", ""promotionType"" : 2, ""activityId"" : 17 } ]"	1.7km	起送 ¥0	月售26	860626749903549		http://p1.meituan.net/waimaipoi/e08269e9b3c1502cd3811e0a4e984a5a20497.jpg		昌宁人民医院	配送 ¥3	09:00-21:00	玉溪抚仙湖生态石锅鱼（盖饭炒饭）	1		0
"田园镇右甸街"	人均 ¥44	30分钟	1		1.2km	起送 ¥0	月售52	1038966676931134		http://p0.meituan.net/waimaipoi/cfa2110f2d258fbb4c7af10525a2509314214.jpg		昌宁人民医院	配送 ¥3	09:00-22:00	雪月花蛋糕	1		44
"中医院院内3-4号"		30分钟	1		2.7km	起送 ¥0	月售26	1019849777535166		http://p0.meituan.net/waimaipoi/f8e2a58e287a63c4e366233c69c6705130343.jpg		昌宁人民医院	配送 ¥3	08:30-20:30	溢香园小吃	1		0
"云南省保山市昌宁县田园镇达丙街"		30分钟	1	"[ { ""info"" : ""满20减1;满40减3;满50减5"", ""iconUrl"" : ""http://p0.meituan.net/activityconfig/6087b33fd42d14fd94e899084aaef56d1720.png"", ""promotionType"" : 2, ""activityId"" : 2 } ]"	1.8km	起送 ¥0	月售75	895123927263229		http://p0.meituan.net/business/c1d3cc343e51004d2a31c2fc447dba37101219.jpg		昌宁人民医院	配送 ¥3	07:00-20:30	天津灌汤包（达丙店）	1		0
"田园镇五华路南侧点点母婴生活馆旁"	人均 ¥30	30分钟	1	"[ { ""info"" : ""满20减2;满50减8"", ""iconUrl"" : ""http://p0.meituan.net/activityconfig/6087b33fd42d14fd94e899084aaef56d1720.png"", ""promotionType"" : 2, ""activityId"" : 2 } ]"	229m	起送 ¥0	月售57	850744030136696		http://p0.meituan.net/waimaipoi/1e0d8e772bfb26f3a5338c24949236e949837.jpg		昌宁人民医院	配送 ¥3	08:00-22:00	卡焙面包空间（五华店）	1		0
"田园镇富德广场5栋5016号"	人均 ¥9	30分钟	1	"[ { ""info"" : ""满20减2"", ""iconUrl"" : ""http://p0.meituan.net/activityconfig/6087b33fd42d14fd94e899084aaef56d1720.png"", ""promotionType"" : 2, ""activityId"" : 2 } ]"	2.2km	起送 ¥0	月售19	1084776798158127		http://p1.meituan.net/business/58a0fdfa140345ed4e14f653165b20a3864865.jpg		昌宁人民医院	配送 ¥3	10:30-20:00,20:00-22:30	臻好时冻酸奶	1		0
"城北加油站旁仁德医院对面"	人均 ¥26	30分钟	1	"[ { ""info"" : ""满20减10"", ""iconUrl"" : ""http://p0.meituan.net/activityconfig/6087b33fd42d14fd94e899084aaef56d1720.png"", ""promotionType"" : 2, ""activityId"" : 2 } ]"	1.4km	起送 ¥0	月售37	916315295879750		http://p0.meituan.net/waimaipoi/5f75d5d9e55b27da6e5f78b53dd99849145408.jpg		昌宁人民医院	配送 ¥3	08:00-21:00	星悦蛋糕中西饼屋	1		47
"云南省保山市昌宁县田园镇兴宁街147号"	人均 ¥12	30分钟	1	"[ { ""info"" : ""满20减7;满40减14"", ""iconUrl"" : ""http://p0.meituan.net/activityconfig/6087b33fd42d14fd94e899084aaef56d1720.png"", ""promotionType"" : 2, ""activityId"" : 2 } ]"	1.5km	起送 ¥0	月售28	877767964375042		http://p1.meituan.net/waimaipoi/03f12264940b52dbb082f77d9c673e4b173820.jpg		昌宁人民医院	配送 ¥3	08:00-22:00	卡焙（冷饮）	1		0
"田园镇新城路与环城北路十字路交叉口（田园镇便民服务中心一楼）"	人均 ¥9	45分钟	1	"[ { ""info"" : ""满20减10;满40减20"", ""iconUrl"" : ""http://p0.meituan.net/activityconfig/6087b33fd42d14fd94e899084aaef56d1720.png"", ""promotionType"" : 2, ""activityId"" : 2 }, { ""info"" : ""折扣商品3.5折起"", ""iconUrl"" : ""http://p0.meituan.net/activityconfig/3da2d9c7a4ddf89e4e71cfdfff168c391088.png"", ""promotionType"" : 2, ""activityId"" : 17 } ]"	2.2km	起送 ¥0	月售100	1064135185309464		http://p0.meituan.net/waimaipoi/4469cfb4008613567cbf912115cd9e4827548.jpg		昌宁人民医院	配送 ¥3	10:00-22:00	1314一杯会说话的茶	1		43
"保山市昌宁县田园镇关庙社区居民委员会清真街30号"	人均 ¥9	45分钟	1		602m	起送 ¥0	月售11	1024007305846972		http://p0.meituan.net/business/28ed2d54b5f81b2447855110343c2ed3162169.jpg		昌宁人民医院	配送 ¥3	10:00-21:00	亦品尚饮	1		0
"保山市昌宁县田园镇文昌社区居民委员会文昌街121号"		30分钟	1	"[ { ""info"" : ""满20减5;满40减10"", ""iconUrl"" : ""http://p0.meituan.net/activityconfig/6087b33fd42d14fd94e899084aaef56d1720.png"", ""promotionType"" : 2, ""activityId"" : 2 }, { ""info"" : ""折扣商品7.5折起"", ""iconUrl"" : ""http://p0.meituan.net/activityconfig/3da2d9c7a4ddf89e4e71cfdfff168c391088.png"", ""promotionType"" : 2, ""activityId"" : 17 } ]"	2.3km	起送 ¥0	月售82	1036905092666651		http://p0.meituan.net/waimaipoi/6e27f8984692680747d887565fbd88e1174975.jpg		昌宁人民医院	配送 ¥3	10:00-21:00	浪漫雪	1		0
"田园镇宝丰路5号"		45分钟	1	"[ { ""info"" : ""满50减15;满100减20"", ""iconUrl"" : ""http://p0.meituan.net/activityconfig/6087b33fd42d14fd94e899084aaef56d1720.png"", ""promotionType"" : 2, ""activityId"" : 2 } ]"	892m	起送 ¥0	月售9	869173734849405		http://p0.meituan.net/waimaipoi/851655d64d7e75c9446922be442e33b31984920.jpg		昌宁人民医院	配送 ¥3	08:00-22:00	月月红花店	1		0
"云南省保山市昌宁县田园镇前进路北侧（小铺子坡）"		30分钟	1	"[ { ""info"" : ""满50减10;满100减20"", ""iconUrl"" : ""http://p0.meituan.net/activityconfig/6087b33fd42d14fd94e899084aaef56d1720.png"", ""promotionType"" : 2, ""activityId"" : 2 } ]"	1.3km	起送 ¥0	月售22	989935330273068		http://p0.meituan.net/waimaipoi/232f0bf3c0624b31bcfd0c6b5f2d855d30565.jpg		昌宁人民医院	配送 ¥4	08:00-21:30	林兴花艺婚庆	1		0
"云南省保山市昌宁县田园镇文昌社区张家沟居民小组 阳光怡景"		45分钟	1	"[ { ""info"" : ""满50减15;满100减30;满200减40"", ""iconUrl"" : ""http://p0.meituan.net/activityconfig/6087b33fd42d14fd94e899084aaef56d1720.png"", ""promotionType"" : 2, ""activityId"" : 2 } ]"	1.6km	起送 ¥0	月售3	928491528141374		http://p1.meituan.net/business/a0a3461d39f1c3b4a168e26e5dbc4931355285.jpg		昌宁人民医院	配送 ¥4	09:00-22:00	花芊谷	1		0
"右甸南路与新村路交叉口（南门河头）"	人均 ¥21	30分钟	1		1.0km	起送 ¥0	月售84	1081435313553525		http://p1.meituan.net/waimaipoi/7ad359b7f5d577585569485a43ac4df049900.jpg		昌宁人民医院	配送 ¥3	08:00-22:00	卡焙面包空间（南门河店）	1		0
"文昌街32附近"		45分钟	1	"[ { ""info"" : ""满100减30"", ""iconUrl"" : ""http://p0.meituan.net/activityconfig/6087b33fd42d14fd94e899084aaef56d1720.png"", ""promotionType"" : 2, ""activityId"" : 2 } ]"	1.5km	起送 ¥0	月售8	878468044041776		http://p0.meituan.net/waimaipoi/fd65a2dab14f2cc19724f069de3d67f1129024.jpg		昌宁人民医院	配送 ¥3	08:00-22:30	一叶红花苑	1		0
"田园镇达丙小铺子破中段"		30分钟	1		1.5km	起送 ¥0	月售4	1091137644707848		http://p0.meituan.net/business/a1871c55ccaaafa7a948c56720a2c58d81735.jpg		昌宁人民医院	配送 ¥3	08:31-22:00	钰彩花卉	1		0
"兴宁街与文昌街交叉口西50米"		31分钟	1	"[ { ""info"" : ""满150减25;满200减30;满300减35"", ""iconUrl"" : ""http://p0.meituan.net/activityconfig/6087b33fd42d14fd94e899084aaef56d1720.png"", ""promotionType"" : 2, ""activityId"" : 2 } ]"	1.4km	起送 ¥0	月售30	990240272967319		http://p0.meituan.net/business/67968cba0b2b23f99ca70df50ec14b1d22977.jpg		昌宁人民医院	配送 ¥4	08:00-23:55	情艺花卉	1		0
"云南省保山市昌宁县田园镇右甸南路"		30分钟	1	"[ { ""info"" : ""满49减10;满69减15;满99减20"", ""iconUrl"" : ""http://p0.meituan.net/activityconfig/6087b33fd42d14fd94e899084aaef56d1720.png"", ""promotionType"" : 2, ""activityId"" : 2 }, { ""info"" : ""折扣商品6.51折起"", ""iconUrl"" : ""http://p0.meituan.net/activityconfig/3da2d9c7a4ddf89e4e71cfdfff168c391088.png"", ""promotionType"" : 2, ""activityId"" : 17 } ]"	774m	起送 ¥20	月售100	979515739628305		http://p0.meituan.net/ziruzhu/a9bbe16289cf1dfd8a150fe614dfbddc30097.jpg		昌宁人民医院	配送 ¥4	08:30-21:45	一心堂（昌宁右甸南路店）	1		50
"田园镇达丙街"		60分钟	1	"[ { ""info"" : ""满30减2;满60减8"", ""iconUrl"" : ""http://p0.meituan.net/activityconfig/6087b33fd42d14fd94e899084aaef56d1720.png"", ""promotionType"" : 2, ""activityId"" : 2 } ]"	1.8km	起送 ¥0	月售200	1025918566277708		http://p0.meituan.net/waimaipoi/4f26832457074a43ce46229e15431a1f218362.jpg		昌宁人民医院	配送 ¥3	00:00-02:00,19:30-23:59	昭通特色小肉串	1		43
"右甸东路"	人均 ¥26	40分钟	1	"[ { ""info"" : ""满38减2;满48减3;满88减5"", ""iconUrl"" : ""http://p0.meituan.net/activityconfig/6087b33fd42d14fd94e899084aaef56d1720.png"", ""promotionType"" : 2, ""activityId"" : 2 }, { ""info"" : ""折扣商品9.8折起"", ""iconUrl"" : ""http://p0.meituan.net/activityconfig/3da2d9c7a4ddf89e4e71cfdfff168c391088.png"", ""promotionType"" : 2, ""activityId"" : 17 } ]"	982m	起送 ¥0	月售600	1054995494898844		http://p1.meituan.net/waimaipoi/2a6c92075818c02fccfb5570e13c2225121633.jpg		昌宁人民医院	配送 ¥3	00:00-04:00,19:20-23:59	八点半烧烤	1		43
"田园镇滨河阳光怡景小区"		60分钟	1		1.4km	起送 ¥0	月售6	1124140173384122		http://p1.meituan.net/waimaipoi/e802c3801abad995f6e04a85c38342a721776.jpg		昌宁人民医院	配送 ¥3	00:00-02:00,19:30-23:59	疯狂小肉串	1		0
"田园镇达丙社区居民委员会福惠路福惠华庭"		60分钟	1		1.4km	起送 ¥0	月售45	871699175633436		http://p0.meituan.net/waimaipoi/f9fb0ef04c796a9b8a4b37aac2b0868517848.jpg		昌宁人民医院	配送 ¥3	00:00-02:00,19:00-23:59	烤第一	1		0
"田园镇达丙街东侧"	人均 ¥36	30分钟	1	"[ { ""info"" : ""满20减2;满50减8"", ""iconUrl"" : ""http://p0.meituan.net/activityconfig/6087b33fd42d14fd94e899084aaef56d1720.png"", ""promotionType"" : 2, ""activityId"" : 2 } ]"	1.7km	起送 ¥0	月售24	1081160435684392		http://p1.meituan.net/waimaipoi/32b51fbb91021e01bcc373be861e3e17136090.jpg		昌宁人民医院	配送 ¥3	08:00-22:00	卡焙面包空间（达丙店）	1		0
"云南省保山市昌宁县田园镇右甸西路13-15号"		30分钟	1	"[ { ""info"" : ""满49减10;满69减15;满99减20"", ""iconUrl"" : ""http://p0.meituan.net/activityconfig/6087b33fd42d14fd94e899084aaef56d1720.png"", ""promotionType"" : 2, ""activityId"" : 2 }, { ""info"" : ""折扣商品6.53折起"", ""iconUrl"" : ""http://p0.meituan.net/activityconfig/3da2d9c7a4ddf89e4e71cfdfff168c391088.png"", ""promotionType"" : 2, ""activityId"" : 17 } ]"	1.4km	起送 ¥0	月售19	909091160851874		http://p0.meituan.net/ziruzhu/a9bbe16289cf1dfd8a150fe614dfbddc30097.jpg		昌宁人民医院	配送 ¥1	10:00-21:00	一心堂（昌宁右甸西路店）	1		0
"田园镇隆祥花园14-4号"		30分钟	1		1.6km	起送 ¥0	月售34	995746421031492		http://p0.meituan.net/waimaipoi/7e043519fcff5de4c6400231a7dcd31c47104.jpg		昌宁人民医院	配送 ¥3	00:00-03:00,18:00-23:59	深夜食堂	3	休息中	0
"田园镇文昌社区居民委员会文昌路北侧（鸿记煌三汁焖锅旁）"		30分钟	1	"[ { ""info"" : ""满20减1"", ""iconUrl"" : ""http://p0.meituan.net/activityconfig/6087b33fd42d14fd94e899084aaef56d1720.png"", ""promotionType"" : 2, ""activityId"" : 2 } ]"	1.1km	起送 ¥0	月售13	878674202490128		http://p1.meituan.net/waimaipoi/d83fbe9b4bf3caf03282ea3d4eff0eb4218583.jpg		昌宁人民医院	配送 ¥3	09:30-20:30	三馆鸡脚（水果捞)	3	休息中	0
"田园镇右甸东路25号"		30分钟	1	"[ { ""info"" : ""满20减6;满40减12"", ""iconUrl"" : ""http://p0.meituan.net/activityconfig/6087b33fd42d14fd94e899084aaef56d1720.png"", ""promotionType"" : 2, ""activityId"" : 2 } ]"	905m	起送 ¥0	月售10	908468390654182		http://p0.meituan.net/waimaipoi/06d48b2647606e25c3497cbefc7f38bc21743.jpg		昌宁人民医院	配送 ¥3	00:00-02:30,08:00-23:59	聚鑫饭店	3	休息中	0
"清真街16号"	人均 ¥20	30分钟	1	"[ { ""info"" : ""满35减14"", ""iconUrl"" : ""http://p0.meituan.net/activityconfig/6087b33fd42d14fd94e899084aaef56d1720.png"", ""promotionType"" : 2, ""activityId"" : 2 }, { ""info"" : ""折扣商品9折起"", ""iconUrl"" : ""http://p0.meituan.net/activityconfig/3da2d9c7a4ddf89e4e71cfdfff168c391088.png"", ""promotionType"" : 2, ""activityId"" : 17 }, { ""info"" : ""实际支付36元返2元商家代金券"", ""iconUrl"" : ""http://p0.meituan.net/xianfu/652eea4034250563fe11b02e3219ba8d981.png"", ""promotionType"" : 2, ""activityId"" : 100 } ]"	572m	起送 ¥0	月售800	946599110309202		http://p0.meituan.net/business/b673c5fce8d22120b871ab6823d40ab174782.jpg		昌宁人民医院	配送 ¥3	11:00-23:59	小黑家	3	休息中	46
"田园镇环城西路南段（帝豪酒店旁）"		30分钟	1		1.9km	起送 ¥0	月售34	1032614420330422		http://p0.meituan.net/waimaipoi/744b7e44d7910e69fdb835ce428c1f0823861.jpg		昌宁人民医院	配送 ¥3	00:00-04:00,12:30-23:59	聚轩烧烤	3	休息中	0
"云南省保山市昌宁县田园镇兴宁街（丽棵树对面）"		30分钟	1		692m	起送 ¥0	月售32	893015098316282		http://p0.meituan.net/waimaipoi/da787d86fadd6823bf3218bebfa45a6f74793.jpg		昌宁人民医院	配送 ¥3	00:00-03:00,18:00-23:59	回味斋清真饭馆	3	休息中	0
